datetime,sym,bid_price,bid_size,ask_price,ask_size
2025.05.23D08:03:22.889554832,IBM,258.2,1,259.6,1
2025.05.23D08:03:22.915150563,IBM,258.2,1,263.77,3
2025.05.23D08:03:22.915165642,IBM,258.2,1,259.8,1
2025.05.23D08:03:23.935976580,IBM,258.2,1,263.77,3
2025.05.23D08:03:23.935986613,IBM,258.2,1,259.9,1
2025.05.23D08:03:23.937274729,IBM,258.2,1,263.77,3
2025.05.23D08:03:23.937289756,IBM,258.2,1,260,1
2025.05.23D08:03:23.937309837,IBM,258.2,1,263.77,3
2025.05.23D08:03:23.937450090,IBM,258.2,1,260.3,1
2025.05.23D08:03:23.995142281,IBM,258.2,1,260,1
2025.05.23D08:03:23.995688519,IBM,258.2,1,263.77,3
2025.05.23D08:03:23.995698503,IBM,258.2,1,260.1,1
2025.05.23D08:03:24.104517114,IBM,258.2,1,260,1
2025.05.23D08:03:24.108912584,IBM,258.2,1,259.6,1
2025.05.23D08:03:24.266682628,IBM,258.2,1,259.5,1
2025.05.23D08:03:24.936875355,IBM,258.2,1,263.77,3
2025.05.23D08:03:24.936885351,IBM,258.2,1,259.6,1
2025.05.23D08:03:24.938128248,IBM,258.2,1,263.77,3
2025.05.23D08:03:24.938138355,IBM,258.2,1,259.9,1
2025.05.23D08:03:25.066312935,IBM,258.2,1,259.8,1
2025.05.23D08:03:25.937498349,IBM,258.2,1,263.77,3
2025.05.23D08:03:25.937508347,IBM,258.2,1,259.9,1
2025.05.23D08:03:26.062530480,IBM,258.2,1,259.8,1
2025.05.23D08:03:26.081214927,IBM,258.2,1,259.6,1
2025.05.23D08:03:30.042779763,IBM,255,2,259.6,1
2025.05.23D08:03:30.042794718,IBM,258,1,259.6,1
2025.05.23D08:03:30.198299265,IBM,258.1,1,259.6,1
2025.05.23D08:03:33.438038602,IBM,258.1,1,259.5,1
2025.05.23D08:03:33.448047403,IBM,258.1,1,259.4,1
2025.05.23D08:03:34.627069528,IBM,258.1,1,263.77,3
2025.05.23D08:03:34.627074453,IBM,258.1,1,259.7,1
2025.05.23D08:03:35.943462940,IBM,258.1,1,263.77,3
2025.05.23D08:03:35.943472931,IBM,258.1,1,260,1
2025.05.23D08:03:36.067678200,IBM,258.1,1,259.9,1
2025.05.23D08:03:36.273898266,IBM,258.1,1,259.7,1
2025.05.23D08:03:38.945201700,IBM,258.1,1,263.77,3
2025.05.23D08:03:38.945211670,IBM,258.1,1,259.8,1
2025.05.23D08:03:38.952950097,IBM,258.1,1,263.77,3
2025.05.23D08:03:38.952965100,IBM,258.1,1,259.9,1
2025.05.23D08:03:38.960648358,IBM,258.1,1,263.77,3
2025.05.23D08:03:38.960658460,IBM,258.1,1,260,1
2025.05.23D08:03:39.005870811,IBM,258.1,1,263.77,3
2025.05.23D08:03:39.005885914,IBM,258.1,1,260.2,1
2025.05.23D08:03:39.007715199,IBM,258.1,1,263.77,3
2025.05.23D08:03:39.007730251,IBM,258.1,1,262.4,1
2025.05.23D08:03:39.012110686,IBM,258.1,1,263.77,3
2025.05.23D08:03:39.076553788,IBM,258.1,1,260.1,1
2025.05.23D08:03:39.493705124,IBM,258.2,1,260.1,1
2025.05.23D08:03:40.944673462,IBM,258.2,1,263.77,3
2025.05.23D08:03:40.944688484,IBM,258.2,1,260.4,1
2025.05.23D08:03:40.954652334,IBM,258.2,1,263.77,3
2025.05.23D08:03:40.954667287,IBM,258.2,1,260.5,1
2025.05.23D08:03:40.954687309,IBM,258.2,1,263.77,3
2025.05.23D08:03:40.956055534,IBM,258.2,1,260.6,1
2025.05.23D08:03:40.959473701,IBM,255,2,260.6,1
2025.05.23D08:03:40.959488684,IBM,258.1,1,260.6,1
2025.05.23D08:03:41.014674832,IBM,258.2,1,260.6,1
2025.05.23D08:03:41.014684824,IBM,258.2,1,260.3,1
2025.05.23D08:03:41.027645662,IBM,258.2,1,263.77,3
2025.05.23D08:03:41.027655802,IBM,258.2,1,260.5,1
2025.05.23D08:03:41.092765437,IBM,258.3,1,260.5,1
2025.05.23D08:03:41.721108901,IBM,258.3,1,260.4,1
2025.05.23D08:03:44.508768688,IBM,258.4,1,260.4,1
2025.05.23D08:03:44.508783797,IBM,258.4,1,260.2,1
2025.05.23D08:03:45.044737616,IBM,255,2,260.2,1
2025.05.23D08:03:45.044747565,IBM,258.3,1,260.2,1
2025.05.23D08:03:45.115901770,IBM,255,2,260.2,1
2025.05.23D08:03:45.115911882,IBM,258.2,1,260.2,1
2025.05.23D08:03:50.087597036,IBM,258.2,1,263.77,3
2025.05.23D08:03:50.087612060,IBM,258.2,1,260.3,1
2025.05.23D08:03:50.088489163,IBM,255,2,260.3,1
2025.05.23D08:03:50.088504178,IBM,258,1,260.3,1
2025.05.23D08:03:50.091862254,IBM,258,1,263.77,3
2025.05.23D08:03:50.091877213,IBM,258,1,260.5,1
2025.05.23D08:03:50.149173436,IBM,258,1,260.2,1
2025.05.23D08:03:50.158746104,IBM,258.2,1,260.2,1
2025.05.23D08:03:59.392971586,IBM,258.2,1,263.77,3
2025.05.23D08:03:59.392981690,IBM,258.2,1,260.4,1
2025.05.23D08:03:59.443421471,IBM,258.2,1,260.3,1
2025.05.23D08:03:59.461925455,IBM,258.2,1,260,1
2025.05.23D08:03:59.464852418,IBM,255,2,260,1
2025.05.23D08:03:59.464862494,IBM,258,1,260,1
2025.05.23D08:03:59.464882546,IBM,255,2,260,1
2025.05.23D08:03:59.464967776,IBM,257.8,1,260,1
2025.05.23D08:03:59.466060369,IBM,257.8,1,263.77,3
2025.05.23D08:03:59.466075406,IBM,257.8,1,260.2,1
2025.05.23D08:03:59.523536944,IBM,257.9,1,260.2,1
2025.05.23D08:03:59.523546971,IBM,257.9,1,260.1,1
2025.05.23D08:03:59.525526591,IBM,258.1,1,260.1,1
2025.05.23D08:03:59.536653137,IBM,255,2,260.1,1
2025.05.23D08:03:59.536673120,IBM,258,1,260.1,1
2025.05.23D08:03:59.573961726,IBM,258,1,260,1
2025.05.23D08:03:59.646659480,IBM,258,1,259.9,1
2025.05.23D08:03:59.656653322,IBM,258,1,259.8,1
2025.05.23D08:04:00.887959633,IBM,258,1,263.77,3
2025.05.23D08:04:00.887969878,IBM,258,1,259.9,1
2025.05.23D08:04:01.085423913,IBM,258,1,259.8,1
2025.05.23D08:04:01.095437725,IBM,258,1,259.7,1
2025.05.23D08:04:02.957563002,IBM,258,1,263.77,3
2025.05.23D08:04:02.957578093,IBM,258,1,259.9,1
2025.05.23D08:04:03.086604770,IBM,258,1,259.8,1
2025.05.23D08:04:03.132654126,IBM,258,1,259.7,1
2025.05.23D08:04:03.453922649,IBM,255,2,259.7,1
2025.05.23D08:04:03.453937767,IBM,257.6,1,259.7,1
2025.05.23D08:04:03.678015267,IBM,257.9,1,259.7,1
2025.05.23D08:04:03.800115368,IBM,258.1,1,259.7,1
2025.05.23D08:04:04.955962305,IBM,258.1,1,263.77,3
2025.05.23D08:04:04.955977384,IBM,258.1,1,260,1
2025.05.23D08:04:05.012817426,IBM,258.1,1,259.9,1
2025.05.23D08:04:05.039846694,IBM,258.1,1,259.5,1
2025.05.23D08:04:05.113261201,IBM,258.1,1,259.4,1
2025.05.23D08:04:06.958245852,IBM,258.1,1,263.77,3
2025.05.23D08:04:06.958255781,IBM,258.1,1,259.6,1
2025.05.23D08:04:06.966595600,IBM,258.1,1,263.77,3
2025.05.23D08:04:06.966605759,IBM,258.1,1,259.7,1
2025.05.23D08:04:07.083122546,IBM,258.1,1,259.6,1
2025.05.23D08:04:07.111129097,IBM,258.1,1,259.4,1
2025.05.23D08:04:08.959126048,IBM,258.1,1,263.77,3
2025.05.23D08:04:08.959136012,IBM,258.1,1,259.7,1
2025.05.23D08:04:08.959341524,IBM,258.1,1,263.77,3
2025.05.23D08:04:08.959351575,IBM,258.1,1,259.9,1
2025.05.23D08:04:09.013334827,IBM,258.1,1,259.8,1
2025.05.23D08:04:09.032350089,IBM,258.1,1,259.5,1
2025.05.23D08:04:09.100441893,IBM,258.1,1,259.4,1
2025.05.23D08:04:10.960226685,IBM,258.1,1,263.77,3
2025.05.23D08:04:10.960236755,IBM,258.1,1,259.6,1
2025.05.23D08:04:10.960261875,IBM,258.1,1,263.77,3
2025.05.23D08:04:10.960301913,IBM,258.1,1,259.8,1
2025.05.23D08:04:11.016560666,IBM,258.1,1,259.7,1
2025.05.23D08:04:11.026559373,IBM,258.1,1,259.5,1
2025.05.23D08:04:11.102600055,IBM,258.1,1,259.4,1
2025.05.23D08:04:13.606260086,IBM,255,2,259.4,1
2025.05.23D08:04:13.606270128,IBM,257.5,1,259.4,1
2025.05.23D08:04:13.659767251,IBM,257.6,1,259.4,1
2025.05.23D08:04:13.666117317,IBM,257.9,1,259.4,1
2025.05.23D08:04:13.711911212,IBM,255,2,259.4,1
2025.05.23D08:04:13.711921241,IBM,257.7,1,259.4,1
2025.05.23D08:04:13.851588102,IBM,257.8,1,259.4,1
2025.05.23D08:04:13.979742756,IBM,257.9,1,259.4,1
2025.05.23D08:04:13.989741442,IBM,258,1,259.4,1
2025.05.23D08:04:14.481710704,IBM,258.1,1,259.4,1
2025.05.23D08:04:15.104445584,IBM,258.1,1,259.3,1
2025.05.23D08:04:24.423868510,IBM,255,2,259.3,1
2025.05.23D08:04:24.423878534,IBM,257.9,1,259.3,1
2025.05.23D08:04:24.479104780,IBM,258,1,259.3,1
2025.05.23D08:04:24.579167701,IBM,258.1,1,259.3,1
2025.05.23D08:04:32.794261195,IBM,258.1,1,263.77,3
2025.05.23D08:04:32.794271244,IBM,258.1,1,259.4,1
2025.05.23D08:04:32.799513661,IBM,255,2,259.4,1
2025.05.23D08:04:32.799523711,IBM,257.9,1,259.4,1
2025.05.23D08:04:32.799568749,IBM,255,2,259.4,1
2025.05.23D08:04:32.799608847,IBM,257.5,1,259.4,1
2025.05.23D08:04:32.802300319,IBM,257.5,1,263.77,3
2025.05.23D08:04:32.802310281,IBM,257.5,1,259.5,1
2025.05.23D08:04:32.851457173,IBM,257.6,1,259.5,1
2025.05.23D08:04:32.862012221,IBM,257.6,1,259.4,1
2025.05.23D08:04:32.903876738,IBM,257.7,1,259.4,1
2025.05.23D08:04:33.020684316,IBM,257.9,1,259.4,1
2025.05.23D08:04:33.706885142,IBM,258,1,259.4,1
2025.05.23D08:04:33.756974167,IBM,258.1,1,259.4,1
2025.05.23D08:04:33.797144627,IBM,258.1,1,263.77,3
2025.05.23D08:04:33.797154659,IBM,258.1,1,259.6,1
2025.05.23D08:04:35.223334013,IBM,258.1,1,263.77,3
2025.05.23D08:04:35.223343948,IBM,258.1,1,260,1
2025.05.23D08:04:35.350771878,IBM,258.1,1,259.9,1
2025.05.23D08:04:35.385790025,IBM,258.1,1,259.6,1
2025.05.23D08:04:35.594982184,IBM,258.1,1,259.5,1
2025.05.23D08:04:35.710030643,IBM,258.1,1,259.3,1
2025.05.23D08:04:35.862106948,IBM,258.1,1,259.2,1
2025.05.23D08:04:35.872120768,IBM,258.1,1,259.1,1
2025.05.23D08:04:36.223245280,IBM,258.1,1,263.77,3
2025.05.23D08:04:36.223255333,IBM,258.1,1,259.3,1
2025.05.23D08:04:36.223901890,IBM,258.1,1,263.77,3
2025.05.23D08:04:36.223911872,IBM,258.1,1,259.4,1
2025.05.23D08:04:36.224062194,IBM,258.1,1,263.77,3
2025.05.23D08:04:36.224072291,IBM,258.1,1,259.5,1
2025.05.23D08:04:36.231950996,IBM,258.1,1,263.77,3
2025.05.23D08:04:36.231961022,IBM,258.1,1,259.8,1
2025.05.23D08:04:36.285147490,IBM,258.1,1,259.7,1
2025.05.23D08:04:36.295802768,IBM,258.1,1,259.6,1
2025.05.23D08:04:36.311916060,IBM,258.1,1,263.77,3
2025.05.23D08:04:36.311926040,IBM,258.1,1,259.7,1
2025.05.23D08:04:38.363095746,IBM,258.1,1,259.6,1
2025.05.23D08:04:38.668030464,IBM,255,2,259.6,1
2025.05.23D08:04:38.668045508,IBM,257.9,1,259.6,1
2025.05.23D08:04:38.726374140,IBM,258,1,259.6,1
2025.05.23D08:04:38.739630606,IBM,255,2,259.6,1
2025.05.23D08:04:38.739640703,IBM,257.6,1,259.6,1
2025.05.23D08:04:39.282485814,IBM,257.9,1,259.6,1
2025.05.23D08:04:39.293722469,IBM,257.9,1,263.77,3
2025.05.23D08:04:39.293732454,IBM,257.9,1,260,1
2025.05.23D08:04:39.310221655,IBM,255,2,260,1
2025.05.23D08:04:39.310231744,IBM,257.6,1,260,1
2025.05.23D08:04:39.351810449,IBM,257.6,1,259.9,1
2025.05.23D08:04:39.362977088,IBM,257.6,1,259.7,1
2025.05.23D08:04:41.464120454,IBM,257.6,1,259.4,1
2025.05.23D08:04:41.589202743,IBM,258.1,1,259.4,1
2025.05.23D08:04:41.617369721,IBM,258.1,1,259.3,1
2025.05.23D08:04:42.225885846,IBM,258.1,1,263.77,3
2025.05.23D08:04:42.225900853,IBM,258.1,1,259.5,1
2025.05.23D08:04:42.226482259,IBM,258.1,1,263.77,3
2025.05.23D08:04:42.226492260,IBM,258.1,1,259.7,1
2025.05.23D08:04:42.295796982,IBM,258.1,1,259.5,1
2025.05.23D08:04:42.350106117,IBM,258.1,1,259.4,1
2025.05.23D08:04:42.975702728,IBM,258.1,1,263.77,3
2025.05.23D08:04:42.975712760,IBM,258.1,1,259.5,1
2025.05.23D08:04:42.976454582,IBM,258.1,1,263.77,3
2025.05.23D08:04:42.976469613,IBM,258.1,1,259.7,1
2025.05.23D08:04:43.039835217,IBM,258.1,1,259.5,1
2025.05.23D08:04:43.117900683,IBM,258.1,1,259.3,1
2025.05.23D08:04:43.697788848,IBM,255,2,259.3,1
2025.05.23D08:04:43.697793841,IBM,257.9,1,259.3,1
2025.05.23D08:04:43.769368977,IBM,255,2,259.3,1
2025.05.23D08:04:43.769378944,IBM,257.5,1,259.3,1
2025.05.23D08:04:44.548470488,IBM,257.6,1,259.3,1
2025.05.23D08:04:44.567240133,IBM,257.8,1,259.3,1
2025.05.23D08:04:45.050814346,IBM,257.9,1,259.3,1
2025.05.23D08:04:45.060863237,IBM,258,1,259.3,1
2025.05.23D08:04:46.227656305,IBM,258,1,263.77,3
2025.05.23D08:04:46.227661324,IBM,258,1,259.5,1
2025.05.23D08:04:46.227691402,IBM,258,1,263.77,3
2025.05.23D08:04:46.227731479,IBM,258,1,259.7,1
2025.05.23D08:04:46.228282765,IBM,258,1,263.77,3
2025.05.23D08:04:46.228292802,IBM,258,1,259.8,1
2025.05.23D08:04:46.268919320,IBM,258,1,263.77,3
2025.05.23D08:04:46.268934389,IBM,258,1,259.9,1
2025.05.23D08:04:46.279098537,IBM,258.1,1,259.9,1
2025.05.23D08:04:46.350538347,IBM,258.1,1,259.8,1
2025.05.23D08:04:46.362712290,IBM,258.1,1,259.6,1
2025.05.23D08:04:51.399041351,IBM,258.1,1,259.3,1
2025.05.23D08:04:51.554099694,IBM,258.1,1,259.2,1
2025.05.23D08:04:54.545709476,IBM,255,2,259.2,1
2025.05.23D08:04:54.545724408,IBM,257.6,1,259.2,1
2025.05.23D08:04:54.545919895,IBM,255,2,259.2,1
2025.05.23D08:04:54.545935011,IBM,257.4,1,259.2,1
2025.05.23D08:04:54.548004933,IBM,257.4,1,263.77,3
2025.05.23D08:04:54.548014910,IBM,257.4,1,259.3,1
2025.05.23D08:04:54.596520177,IBM,257.5,1,259.3,1
2025.05.23D08:04:54.605411350,IBM,257.5,1,259.2,1
2025.05.23D08:04:54.627548921,IBM,257.7,1,259.2,1
2025.05.23D08:04:56.389872176,IBM,257.7,1,263.77,3
2025.05.23D08:04:56.389882206,IBM,257.7,1,259.3,1
2025.05.23D08:04:56.399705600,IBM,257.7,1,263.77,3
2025.05.23D08:04:56.399715581,IBM,257.7,1,259.6,1
2025.05.23D08:04:56.439770760,IBM,257.8,1,259.6,1
2025.05.23D08:04:56.449438751,IBM,257.9,1,259.6,1
2025.05.23D08:04:56.946199392,IBM,258,1,259.6,1
2025.05.23D08:04:57.001240129,IBM,258,1,259.5,1
2025.05.23D08:04:57.207375662,IBM,258.1,1,259.5,1
2025.05.23D08:04:58.233258097,IBM,258.1,1,263.77,3
2025.05.23D08:04:58.233268068,IBM,258.1,1,259.6,1
2025.05.23D08:04:58.233383331,IBM,258.1,1,263.77,3
2025.05.23D08:04:58.233393462,IBM,258.1,1,259.7,1
2025.05.23D08:04:58.256914310,IBM,258.1,1,263.77,3
2025.05.23D08:04:58.256924477,IBM,258.1,1,260,1
2025.05.23D08:04:58.358350711,IBM,258.1,1,259.9,1
2025.05.23D08:04:58.368364130,IBM,258.1,1,259.7,1
2025.05.23D08:04:58.577531242,IBM,258.1,1,259.6,1
2025.05.23D08:04:59.233439997,IBM,258.1,1,263.77,3
2025.05.23D08:04:59.233450020,IBM,258.1,1,259.8,1
2025.05.23D08:04:59.357835675,IBM,258.1,1,259.7,1
2025.05.23D08:04:59.376169176,IBM,258.1,1,259.5,1
2025.05.23D08:05:01.768920695,IBM,258.1,1,259.2,1
2025.05.23D08:05:01.888314491,IBM,256.04,1,259.2,1
2025.05.23D08:05:01.888324514,IBM,258,1,259.2,1
2025.05.23D08:05:01.946096742,IBM,255,2,259.2,1
2025.05.23D08:05:01.946106849,IBM,257.9,1,259.2,1
2025.05.23D08:05:01.946131890,IBM,255,2,259.2,1
2025.05.23D08:05:01.946252173,IBM,257.5,1,259.2,1
2025.05.23D08:05:02.000125238,IBM,257.6,1,259.2,1
2025.05.23D08:05:02.000135182,IBM,257.6,1,260,1
2025.05.23D08:05:02.000145218,IBM,257.6,1,259.5,1
2025.05.23D08:05:02.017205803,IBM,257.7,1,259.5,1
2025.05.23D08:05:02.085392850,IBM,257.8,1,259.5,1
2025.05.23D08:05:02.116456685,IBM,258,1,259.5,1
2025.05.23D08:05:02.205568401,IBM,258.1,1,259.5,1
2025.05.23D08:05:02.580484395,IBM,258.1,1,259.49,1
2025.05.23D08:05:04.235522730,IBM,258.1,1,259.5,1
2025.05.23D08:05:06.236613355,IBM,258.1,1,259.2,1
2025.05.23D08:05:09.702946221,IBM,256.04,1,259.2,1
2025.05.23D08:05:09.702956251,IBM,257.9,1,259.2,1
2025.05.23D08:05:09.715571199,IBM,257.9,1,261.56,1
2025.05.23D08:05:09.715581286,IBM,257.9,1,259.3,1
2025.05.23D08:05:09.721184555,IBM,257.9,1,263.77,3
2025.05.23D08:05:09.721194626,IBM,257.9,1,259.5,1
2025.05.23D08:05:09.763605409,IBM,258,1,259.5,1
2025.05.23D08:05:10.260426083,IBM,258.1,1,259.5,1
2025.05.23D08:05:10.761867740,IBM,258.1,1,259.3,1
2025.05.23D08:05:12.245949788,IBM,258.1,1,261.56,1
2025.05.23D08:05:12.245959717,IBM,258.1,1,259.4,1
2025.05.23D08:05:12.266112633,IBM,258.1,1,263.77,3
2025.05.23D08:05:12.266127752,IBM,258.1,1,259.7,1
2025.05.23D08:05:18.082610709,IBM,258.1,1,259.4,1
2025.05.23D08:05:20.204618827,IBM,255.94,1,259.4,1
2025.05.23D08:05:20.204628708,IBM,257.9,1,259.4,1
2025.05.23D08:05:21.479032502,IBM,255.84,1,259.4,1
2025.05.23D08:05:21.479037444,IBM,257.7,1,259.4,1
2025.05.23D08:05:21.485958915,IBM,255,2,259.4,1
2025.05.23D08:05:21.485968957,IBM,257.5,1,259.4,1
2025.05.23D08:05:21.538849654,IBM,257.7,1,259.4,1
2025.05.23D08:05:21.572895499,IBM,257.7,1,259.3,1
2025.05.23D08:05:23.248763317,IBM,257.7,1,261.76,1
2025.05.23D08:05:23.248773401,IBM,257.7,1,259.5,1
2025.05.23D08:05:23.255985454,IBM,255.64,1,259.5,1
2025.05.23D08:05:23.256000515,IBM,257.6,1,259.5,1
2025.05.23D08:05:23.266796088,IBM,257.6,1,263.77,3
2025.05.23D08:05:23.266806140,IBM,257.6,1,259.7,1
2025.05.23D08:05:23.267372546,IBM,255,2,259.7,1
2025.05.23D08:05:23.267387531,IBM,257.5,1,259.7,1
2025.05.23D08:05:23.342561146,IBM,257.5,1,259.69,1
2025.05.23D08:05:23.391938534,IBM,257.6,1,259.69,1
2025.05.23D08:05:23.391953556,IBM,257.6,1,259.6,1
2025.05.23D08:05:23.517085973,IBM,257.7,1,259.6,1
2025.05.23D08:05:23.611119433,IBM,257.8,1,259.6,1
2025.05.23D08:05:24.019279395,IBM,257.9,1,259.6,1
2025.05.23D08:05:24.031277941,IBM,258,1,259.6,1
2025.05.23D08:05:25.246145155,IBM,258,1,261.75,1
2025.05.23D08:05:25.246155141,IBM,258,1,259.8,1
2025.05.23D08:05:25.305746808,IBM,258,1,261.75,1
2025.05.23D08:05:25.305756755,IBM,258,1,259.9,1
2025.05.23D08:05:25.305791923,IBM,258,1,261.75,1
2025.05.23D08:05:25.305837039,IBM,258,1,260.1,1
2025.05.23D08:05:25.370671054,IBM,258,1,260,1
2025.05.23D08:05:25.389054780,IBM,258,1,259.6,1
2025.05.23D08:05:25.767213464,IBM,258,1,259.5,1
2025.05.23D08:05:25.920317278,IBM,258,1,259.4,1
2025.05.23D08:05:27.230475947,IBM,258,1,259.3,1
2025.05.23D08:05:36.391056520,IBM,258,1,261.66,1
2025.05.23D08:05:36.391066509,IBM,258,1,259.5,1
2025.05.23D08:05:36.456607275,IBM,258,1,259.4,1
2025.05.23D08:05:40.942513359,IBM,258,1,259.3,1
2025.05.23D08:05:44.484455916,IBM,255.94,1,259.3,1
2025.05.23D08:05:44.484465895,IBM,257.8,1,259.3,1
2025.05.23D08:05:44.485117482,IBM,255,2,259.3,1
2025.05.23D08:05:44.485127505,IBM,257.7,1,259.3,1
2025.05.23D08:05:44.494504808,IBM,257.7,1,261.46,1
2025.05.23D08:05:44.494519856,IBM,257.7,1,259.5,1
2025.05.23D08:05:44.498494310,IBM,257.7,1,263.77,3
2025.05.23D08:05:44.498504330,IBM,257.7,1,259.6,1
2025.05.23D08:05:44.510417628,IBM,257.7,1,263.77,3
2025.05.23D08:05:44.510427651,IBM,257.7,1,259.7,1
2025.05.23D08:05:44.663561567,IBM,257.7,1,259.69,1
2025.05.23D08:05:45.043203792,IBM,257.8,1,259.69,1
2025.05.23D08:05:45.543202072,IBM,257.9,1,259.69,1
2025.05.23D08:05:45.543207077,IBM,257.9,1,259.4,1
2025.05.23D08:05:45.547337038,IBM,258,1,259.4,1
2025.05.23D08:05:46.044779137,IBM,258.1,1,259.4,1
2025.05.23D08:05:46.212151865,IBM,258.1,1,261.76,1
2025.05.23D08:05:46.212166870,IBM,258.1,1,259.5,1
2025.05.23D08:05:46.229347754,IBM,258.1,1,263.77,3
2025.05.23D08:05:46.229357779,IBM,258.1,1,259.7,1
2025.05.23D08:05:46.310415423,IBM,258.1,1,259.69,1
2025.05.23D08:05:46.386501171,IBM,258.1,1,259.7,1
2025.05.23D08:05:47.213065605,IBM,258.1,1,261.75,1
2025.05.23D08:05:47.213075586,IBM,258.1,1,259.8,1
2025.05.23D08:05:47.213220907,IBM,258.1,1,261.75,1
2025.05.23D08:05:47.213230959,IBM,258.1,1,260,1
2025.05.23D08:05:47.263640786,IBM,258.2,1,260,1
2025.05.23D08:05:47.294453955,IBM,258.2,1,263.77,3
2025.05.23D08:05:47.294469000,IBM,258.2,1,260.2,1
2025.05.23D08:05:47.352682392,IBM,258.2,1,260.1,1
2025.05.23D08:05:47.375702092,IBM,258.2,1,259.9,1
2025.05.23D08:05:47.581776854,IBM,258.2,1,259.8,1
2025.05.23D08:05:48.213608458,IBM,258.2,1,262.26,1
2025.05.23D08:05:48.213613435,IBM,258.2,1,260,1
2025.05.23D08:05:48.368381274,IBM,258.2,1,259.9,1
2025.05.23D08:05:49.221478623,IBM,258.2,1,262.26,1
2025.05.23D08:05:49.221488650,IBM,258.2,1,260.3,1
2025.05.23D08:05:49.221608932,IBM,258.2,1,262.26,1
2025.05.23D08:05:49.221619018,IBM,258.2,1,260.5,1
2025.05.23D08:05:49.289605531,IBM,258.2,1,260.3,1
2025.05.23D08:05:49.338932806,IBM,258.2,1,263.77,3
2025.05.23D08:05:49.338972837,IBM,258.2,1,260.3,1
2025.05.23D08:05:49.358579481,IBM,258.2,1,260.2,1
2025.05.23D08:05:49.380691980,IBM,258.2,1,260,1
2025.05.23D08:05:49.419699682,IBM,258.3,1,260,1
2025.05.23D08:05:49.755162004,IBM,256.14,1,260,1
2025.05.23D08:05:49.755166905,IBM,258.2,1,260,1
2025.05.23D08:05:50.213771855,IBM,258.2,1,262.06,1
2025.05.23D08:05:50.213776922,IBM,258.2,1,260.2,1
2025.05.23D08:05:50.213957221,IBM,258.2,1,262.06,1
2025.05.23D08:05:50.213972305,IBM,258.2,1,260.4,1
2025.05.23D08:05:50.226311610,IBM,258.2,1,263.77,3
2025.05.23D08:05:50.226321602,IBM,258.2,1,260.5,1
2025.05.23D08:05:50.271654387,IBM,258.3,1,260.5,1
2025.05.23D08:05:50.282841034,IBM,258.3,1,260.4,1
2025.05.23D08:05:50.292704440,IBM,256.14,1,260.4,1
2025.05.23D08:05:50.292714482,IBM,258.2,1,260.4,1
2025.05.23D08:05:50.377220266,IBM,255,2,260.4,1
2025.05.23D08:05:50.377235359,IBM,257.9,1,260.4,1
2025.05.23D08:05:50.406364486,IBM,257.9,1,260.3,1
2025.05.23D08:05:50.452930784,IBM,257.9,1,260,1
2025.05.23D08:05:50.463971422,IBM,257.9,1,262.46,1
2025.05.23D08:05:50.463986534,IBM,257.9,1,260.1,1
2025.05.23D08:05:50.464011486,IBM,257.9,1,262.46,1
2025.05.23D08:05:50.464557840,IBM,257.9,1,263.77,3
2025.05.23D08:05:50.465134203,IBM,257.9,1,260.4,1
2025.05.23D08:05:50.532850167,IBM,258.1,1,260.4,1
2025.05.23D08:05:50.589569981,IBM,258.2,1,260.4,1
2025.05.23D08:05:50.635589357,IBM,255.84,1,260.4,1
2025.05.23D08:05:50.635599306,IBM,258.1,1,260.4,1
2025.05.23D08:05:50.675970295,IBM,258.1,1,260.3,1
2025.05.23D08:05:50.706111866,IBM,258.1,1,260.1,1
2025.05.23D08:05:50.706738361,IBM,255,2,260.1,1
2025.05.23D08:05:50.706748388,IBM,257.9,1,260.1,1
2025.05.23D08:05:52.215238406,IBM,257.9,1,262.16,1
2025.05.23D08:05:52.215253473,IBM,257.9,1,260.3,1
2025.05.23D08:05:52.215273529,IBM,257.9,1,262.16,1
2025.05.23D08:05:52.215428864,IBM,257.9,1,260.5,1
2025.05.23D08:05:52.224846240,IBM,257.9,1,263.77,3
2025.05.23D08:05:52.224856306,IBM,257.9,1,260.6,1
2025.05.23D08:05:52.276017840,IBM,257.9,1,260.5,1
2025.05.23D08:05:52.286547903,IBM,257.9,1,263.77,3
2025.05.23D08:05:52.286557898,IBM,257.9,1,260.6,1
2025.05.23D08:05:54.214960805,IBM,257.9,1,262.66,1
2025.05.23D08:05:54.214970897,IBM,257.9,1,260.7,1
2025.05.23D08:05:54.342468913,IBM,257.9,1,260.6,1
2025.05.23D08:05:54.370340092,IBM,258.2,1,260.6,1
2025.05.23D08:05:54.370355059,IBM,258.2,1,260.3,1
2025.05.23D08:05:57.385350368,IBM,258.2,1,260.2,1
2025.05.23D08:05:57.647383116,IBM,255.84,1,260.2,1
2025.05.23D08:05:57.647393151,IBM,258,1,260.2,1
2025.05.23D08:05:59.590611240,IBM,255.94,1,260.2,1
2025.05.23D08:05:59.590621332,IBM,257.9,1,260.2,1
2025.05.23D08:05:59.715317677,IBM,258.1,1,260.2,1
2025.05.23D08:06:01.443484892,IBM,258.3,1,260.2,1
2025.05.23D08:06:01.663036580,IBM,256.04,1,260.2,1
2025.05.23D08:06:01.663046682,IBM,258.1,1,260.2,1
2025.05.23D08:06:01.717952111,IBM,258.2,1,260.2,1
2025.05.23D08:06:01.717962166,IBM,258.2,1,262.26,1
